FFSU,XX,55513,0003,01,2010,4,ARANESP 40,492.975,false,341,62065.6,26150.34,35915.26,10/1,10/01/2010,,,,55513000301
MCOU,XX,67767,0133,60,2010,2,BUPROPION,241674,false,4772,189544.46,188925.92,618.54,4/1,04/01/2010,,,,67767013360
FFSU,VA,00009,0760,04,2010,1,CLEOCIN PE,30379,false,119,19222.03,16828.84,2393.19,1/1,01/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00009076004
FFSU,OR,00182,1061,05,2010,2,ASPIRIN TA,32679,false,991,3883.66,3883.66,0,4/1,04/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00182106105
MCOU,VA,00093,4443,05,2010,3,GABAPENTIN,,true,,,,,7/1,07/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00093444305
MCOU,XX,00603,1481,58,2010,1,NYSTATIN 1,147837.501,false,1126,20038.5,19958.48,80.02,1/1,01/01/2010,,,,00603148158
MCOU,XX,00555,0877,02,2010,2,FLUOXETINE,311107,false,7144,53861.08,51190.81,2670.27,4/1,04/01/2010,,,,00555087702
MCOU,NV,59762,0057,01,2010,3,Alprazolam,,true,,,,,7/1,07/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762005701
FFSU,VA,60793,0431,01,2010,1,EMBEDA CAP,,true,,,,,1/1,01/01/2010,37.768,-78.2057,"(37.768, -78.2057)",60793043101
MCOU,XX,00168,0060,60,2010,3,FLUOCINOLO,73269,false,1202,28558.56,28445.47,113.09,7/1,07/01/2010,,,,00168006060
FFSU,NY,00781,2102,01,2010,2,TACROLIMUS,44791,false,736,85622.35,54225.78,31396.57,4/1,04/01/2010,42.1497,-74.9384,"(42.1497, -74.9384)",00781210201
MCOU,NV,64764,0451,24,2010,4,ACTOS (PIO,,true,,,,,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",64764045124
FFSU,DC,52544,0922,26,2010,2,FERRLECIT,150,false,22,1164,1164,0,4/1,04/01/2010,38.8964,-77.0262,"(38.8964, -77.0262)",52544092226
MCOU,XX,00781,6139,57,2010,2,AMOX TR-PO,181249,false,1856,54118.25,53803.93,314.32,4/1,04/01/2010,,,,00781613957
MCOU,PA,55111,0154,30,2010,4,ONDANSETRO,5480,false,213,8704.47,8367.31,337.16,10/1,10/01/2010,40.5773,-77.264,"(40.5773, -77.264)",55111015430
MCOU,XX,00378,2675,01,2010,2,AMITRIPTYL,36812,false,1098,6578.03,6482.67,95.36,4/1,04/01/2010,,,,00378267501
MCOU,OR,00781,5239,80,2010,3,ONDANSETRO,1020,false,91,1664.66,1664.66,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00781523980
MCOU,OR,00555,9034,58,2010,3,BALZIVA TA,840,false,30,908.43,908.43,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00555903458
MCOU,PA,00378,0751,10,2010,2,CYCLOBENZA,435889,false,9535,74763.25,74498.39,264.86,4/1,04/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00378075110
FFSU,TN,00904,2725,61,2010,1,BETHAPRIM,374,false,29,170.35,170.35,0,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00904272561
MCOU,OR,00023,9321,05,2010,3,ALPHAGAN P,205,false,41,2357.32,2357.32,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00023932105
MCOU,PA,00168,0313,90,2010,3,CICLOPIROX,8850,false,96,6002.19,5977.65,24.54,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00168031390
FFSU,XX,55390,0121,10,2010,2,ONDANSETRO,16161.5,false,6019,114215.46,87008.72,27206.74,4/1,04/01/2010,,,,55390012110
FFSU,NV,59762,0057,01,2010,2,Alprazolam,,true,,,,,4/1,04/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762005701
MCOU,OR,00378,0137,01,2010,4,ALLOPURINO,6996,false,165,705.3,705.3,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00378013701
FFSU,VA,00002,4759,30,2010,1,EFFIENT,390,false,13,2337.92,2307.92,30,1/1,01/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00002475930
MCOU,PA,00078,0401,34,2010,3,GLEEVEC FC,823,false,14,40875.16,36520.83,4354.33,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00078040134
FFSU,XX,00409,1463,01,2010,4,NALBUPHN 1,5432.11,false,3453,42741.06,39815.43,2925.63,10/1,10/01/2010,,,,00409146301
FFSU,NV,24385,0295,78,2010,3,GNP VITAMI,,true,,,,,7/1,07/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",24385029578
FFSU,XX,64980,0132,01,2010,1,GLYCOPYRRO,234183.364,false,3318,351728.31,333945.87,17782.44,1/1,01/01/2010,,,,64980013201
MCOU,OR,00904,5187,40,2010,3,IBUPROFEN,1174,false,16,101.95,101.95,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00904518740
FFSU,TN,51991,0656,01,2010,3,HYOSCYAMIN,6993,false,146,4961.85,4756.8,205.05,7/1,07/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",51991065601
MCOU,XX,00603,5465,21,2010,4,PROPOXYPHE,23979,false,677,16395.46,16225.86,169.6,10/1,10/01/2010,,,,00603546521
FFSU,AR,00071,0369,24,2010,1,DILANTIN,23082,false,210,7711.64,7317.14,394.5,1/1,01/01/2010,34.9513,-92.3809,"(34.9513, -92.3809)",00071036924
MCOU,XX,50111,0648,03,2010,4,FLUOXETINE,129941,false,2995,21949.48,21165.46,784.02,10/1,10/01/2010,,,,50111064803
FFSU,XX,00071,0365,24,2010,1,DILANTIN 3,50801,false,912,20476.15,19688.03,788.12,1/1,01/01/2010,,,,00071036524
FFSU,XX,00173,0753,00,2010,2,VERAMYST 2,934638.44,false,91714,8936864.77,8786695.36,150169.41,4/1,04/01/2010,,,,00173075300
MCOU,XX,53746,0204,01,2010,2,OXYCODONE-,371129,false,4142,228521.26,226748.52,1772.74,4/1,04/01/2010,,,,53746020401
MCOU,VA,00310,0275,34,2010,4,Seroquel 2,813,false,26,2351.99,2351.99,0,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00310027534
FFSU,XX,67253,0902,50,2010,4,ALPRAZOLAM,1252356,false,16873,136505.42,132217.02,4288.4,10/1,10/01/2010,,,,67253090250
MCOU,XX,00406,0554,01,2010,1,OXYCODONE,16567,false,179,3811.32,3807.32,4,1/1,01/01/2010,,,,00406055401
FFSU,XX,00409,1482,02,2010,2,NTG 0.2 MG,10519,false,48,1440.29,1294.97,145.32,4/1,04/01/2010,,,,00409148202
FFSU,XX,00536,2506,76,2010,2,SALINE MIS,644619,false,13567,46714.98,46707.48,7.5,4/1,04/01/2010,,,,00536250676
MCOU,NV,59762,1530,02,2010,2,Amlodipine,,true,,,,,4/1,04/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762153002
MCOU,PA,68462,0190,05,2010,2,NAPROXEN T,106176,false,2180,15989.1,15966.79,22.31,4/1,04/01/2010,40.5773,-77.264,"(40.5773, -77.264)",68462019005
MCOU,XX,00006,0952,31,2010,3,COZAAR 50M,4415,false,97,6803.01,6788.01,15,7/1,07/01/2010,,,,00006095231
FFSU,XX,67767,0142,30,2010,1,BUPROPN HC,173473,false,5725,417819.4,410817.66,7001.74,1/1,01/01/2010,,,,67767014230
FFSU,TN,51672,4030,01,2010,1,WARFARIN 3,5713,false,161,1326.78,1326.78,0,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",51672403001
MCOU,OR,49348,0636,34,2010,3,LORATADINE,2780,false,20,76.67,76.67,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",49348063634
FFSU,TN,51672,4051,01,2010,1,ETOLODAC X,5950,false,105,4898.15,4894.9,3.25,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",51672405101
MCOU,PA,51672,1289,02,2010,3,NYSTATIN C,133575,false,3569,20828.5,20768.61,59.89,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",51672128902
FFSU,NV,00006,0717,31,2010,1,HYZAAR 50-,1830,false,56,4495.54,4381.58,113.96,1/1,01/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00006071731
FFSU,CO,55513,0283,10,2010,4,EPOGEN,30.4,false,67,3350.85,3350.85,0,10/1,10/01/2010,39.0646,-105.3272,"(39.0646, -105.3272)",55513028310
FFSU,XX,68382,0067,16,2010,4,SIMVASTATI,158098,false,4702,44562.22,43787.34,774.88,10/1,10/01/2010,,,,68382006716
MCOU,PA,00406,0358,05,2010,2,HYDROCODON,39460,false,628,5758.09,5739.11,18.98,4/1,04/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00406035805
FFSU,XX,00548,1911,25,2010,4,MORPHINE 1,447,false,21,536.12,536.12,0,10/1,10/01/2010,,,,00548191125
MCOU,PA,50458,0550,01,2010,4,Invega 3 m,1223,false,39,15549.36,13535.42,2013.94,10/1,10/01/2010,40.5773,-77.264,"(40.5773, -77.264)",50458055001
FFSU,IN,00046,1105,11,2010,4,PREMPRO 0.,7320,false,232,16812.31,16443.37,368.94,10/1,10/01/2010,39.8647,-86.2604,"(39.8647, -86.2604)",00046110511
MCOU,OR,68462,0361,01,2010,3,Hydroxyzin,7246,false,110,1632.47,1632.47,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",68462036101
FFSU,XX,00603,4614,32,2010,2,METOCLOPRA,135952,false,1549,21436.8,20885.26,551.54,4/1,04/01/2010,,,,00603461432
MCOU,XX,00904,0012,59,2010,3,CHLORPHENI,27584,false,448,1188.42,1175.42,13,7/1,07/01/2010,,,,00904001259
FFSU,OR,16714,0083,04,2010,3,HYDROXYZIN,1137,false,23,513.43,444.84,68.59,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",16714008304
MCOU,VA,00406,0360,05,2010,4,HYDROCODON,42194,false,1057,10420.79,10420.79,0,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00406036005
FFSU,XX,00555,0096,96,2010,2,CLONAZEPAM,88268,false,1412,86510,81203.38,5306.62,4/1,04/01/2010,,,,00555009696
FFSU,KY,00121,1761,30,2010,4,MAG-AL PLU,219,false,36,328.73,328.73,0,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00121176130
MCOU,XX,00006,0577,61,2010,4,JANUMET 50,123782,false,2135,410060.41,407609.02,2451.39,10/1,10/01/2010,,,,00006057761
MCOU,XX,00378,1051,01,2010,4,ENALAPRIL,67701,false,1782,9649.1,9385.63,263.47,10/1,10/01/2010,,,,00378105101
MCOU,PA,00093,0834,05,2010,3,CLONAZEPAM,37618,false,497,6127.08,6115.44,11.64,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00093083405
MCOU,VA,00093,0011,98,2010,3,PANTOPRAZO,2775,false,51,5229.39,5229.39,0,7/1,07/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00093001198
FFSU,KY,00007,3373,13,2010,2,COREG CR,6150,false,201,24594.59,24514.95,79.64,4/1,04/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00007337313
MCOU,OR,23155,0003,01,2010,4,HYDRALAZIN,,true,,,,,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",23155000301
MCOU,OR,64720,0136,10,2010,4,MIXED AMPH,8469,false,165,3860.75,3860.75,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",64720013610
FFSU,OR,59310,0177,80,2010,2,QVAR 80MCG,1671.7,false,217,19864.89,18421.42,1443.47,4/1,04/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",59310017780
MCOU,OR,60793,0859,01,2010,4,LEVOXYL TA,1290,false,39,623,623,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",60793085901
MCOU,NV,59762,1022,07,2010,4,Amoxicilli,15000,false,126,1014.28,1014.28,0,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762102207
MCOU,XX,67253,0901,50,2010,3,ALPRAZOLAM,144820,false,2604,24556.87,24486.87,70,7/1,07/01/2010,,,,67253090150
FFSU,IN,60793,0860,01,2010,1,LEVOXYL TA,494,false,16,241.48,220.48,21,1/1,01/01/2010,39.8647,-86.2604,"(39.8647, -86.2604)",60793086001
MCOU,XX,16729,0003,01,2010,4,GLIMEPIRID,122794,false,2859,27949.01,27762.86,186.15,10/1,10/01/2010,,,,16729000301
MCOU,OR,51079,0301,63,2010,3,CLONIDINE,1110,false,24,123.89,123.89,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",51079030163
MCOU,VA,00172,5728,60,2010,4,FAMOTIDINE,40882.001,false,930,9354.95,9351.29,3.66,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00172572860
FFSU,XX,00182,1420,95,2010,4,CHILDS CHE,241207,false,7773,23274.62,22159.94,1114.68,10/1,10/01/2010,,,,00182142095
FFSU,TN,64980,0305,50,2010,4,DENTA 5000,2091,false,40,311.33,311.33,0,10/1,10/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",64980030550
FFSU,NY,63323,0175,30,2010,3,OXALIPLATI,,true,,,,,7/1,07/01/2010,42.1497,-74.9384,"(42.1497, -74.9384)",63323017530
MCOU,VA,67253,0264,11,2010,4,CLONIDINE,4950,false,98,768.19,768.19,0,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",67253026411
MCOU,VA,63402,0512,24,2010,4,XOPENEX (L,32763,false,215,49277.5,49277.5,0,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",63402051224
FFSU,XX,00049,3180,30,2010,1,VFEND 200,79295,false,1413,3217141.14,3055710,161431.14,1/1,01/01/2010,,,,00049318030
MCOU,PA,68382,0028,10,2010,3,METFORMIN,390199,false,6106,40111.15,39935.47,175.68,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",68382002810
MCOU,OR,00093,1172,01,2010,4,PENICILLIN,4437,false,126,704.23,704.23,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00093117201
FFSU,XX,00904,2035,59,2010,3,BENOPHEN 2,50429,false,950,4483.34,4392.71,90.63,7/1,07/01/2010,,,,00904203559
MCOU,OR,58914,0170,14,2010,4,CARAFATE S,103295,false,171,17455.31,17455.31,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",58914017014
FFSU,XX,42769,1340,06,2010,4,LACTULOSE,145058,false,261,3802.54,3741.57,60.97,10/1,10/01/2010,,,,42769134006
FFSU,OR,64679,0936,02,2010,4,Famotidine,4792,false,78,752.2,746.84,5.36,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",64679093602
FFSU,XX,00781,3206,95,2010,4,CEFTRIAXON,74324.047,false,4259,51479.12,50595.59,883.53,10/1,10/01/2010,,,,00781320695
MCOU,XX,00904,7927,17,2010,4,BISACODYL,3480,false,135,361.79,344.79,17,10/1,10/01/2010,,,,00904792717
FFSU,OR,00781,1830,10,2010,1,PROMETHAZI,12544,false,290,4649.57,4284.06,365.51,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00781183010
MCOU,VA,00574,0412,05,2010,2,POLYETHYLE,884238.002,false,1577,46917.32,46850.7,66.62,4/1,04/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00574041205
FFSU,XX,65862,0045,05,2010,1,LISINOPRIL,53915,false,1476,14255.16,12001.51,2253.65,1/1,01/01/2010,,,,65862004505
MCOU,OR,00713,0536,12,2010,3,PROMETHEGA,672,false,75,705.82,705.82,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00713053612
MCOU,PA,00536,4660,10,2010,2,THEREMS FI,660,false,22,3.74,3.74,0,4/1,04/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00536466010
FFSU,XX,60793,0136,01,2010,4,SKELAXIN 8,490224,false,6803,1856355.5,1845221.5,11134,10/1,10/01/2010,,,,60793013601
MCOU,HI,00006,0277,31,2010,4,JANUVIA 10,12908,false,432,224786.75,224786.75,0,10/1,10/01/2010,21.1098,-157.5311,"(21.1098, -157.5311)",00006027731
MCOU,XX,16252,0592,99,2010,3,SUMATRIPTA,11873,false,1299,49216.98,48946.65,270.33,7/1,07/01/2010,,,,16252059299
FFSU,XX,00009,0280,02,2010,2,DEPO-MEDRO,4546.64,false,3599,28091.3,16284.15,11807.15,4/1,04/01/2010,,,,00009028002
FFSU,XX,00904,0788,16,2010,4,MILK OF MA,3842194,false,7472,34464.95,34156.54,308.41,10/1,10/01/2010,,,,00904078816
FFSU,XX,00013,8303,04,2010,3,XALATAN 0.,104870.582,false,41091,3711840.91,3638436.43,73404.48,7/1,07/01/2010,,,,00013830304
FFSU,KY,00781,1078,10,2010,2,ATENOLOL,65581,false,1823,9634.5,9626.42,8.08,4/1,04/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00781107810
FFSU,TN,00172,2407,80,2010,1,TETRACYCLI,13307.91,false,305,1829.01,1826.99,2.02,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00172240780
FFSU,TN,00168,0099,60,2010,2,KETOCONAZO,3405,false,58,1095.23,1095.23,0,4/1,04/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00168009960
MCOU,XX,62175,0261,37,2010,3,NIFEDIPINE,27009,false,789,29397.15,29344.65,52.5,7/1,07/01/2010,,,,62175026137
FFSU,OR,59762,4801,01,2010,3,Citalopram,16354,false,425,2626.59,2625.97,0.62,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",59762480101
FFSU,OR,00781,1681,31,2010,3,ONDANSETRO,642,false,34,996.15,990.73,5.42,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00781168131
MCOU,OR,68382,0052,01,2010,4,WARFARIN S,1287,false,27,193.28,193.28,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",68382005201
MCOU,PA,00172,4096,80,2010,3,BACLOFEN T,33868,false,381,4639.93,4567.66,72.27,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00172409680
FFSU,OR,00406,0357,01,2010,3,HYDROCODON,8290,false,176,1072.56,1060.26,12.3,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00406035701
MCOU,XX,45802,0064,05,2010,3,TRIAMCINOL,1079003.394,false,3623,49772.7,49133.87,638.83,7/1,07/01/2010,,,,45802006405
MCOU,XX,00781,6041,46,2010,2,AMOXICILLI,1775548,false,11533,77542.23,77306.14,236.09,4/1,04/01/2010,,,,00781604146
MCOU,XX,45802,0048,35,2010,3,NYSTATIN 1,53908.3,false,2178,46459.14,46331.14,128,7/1,07/01/2010,,,,45802004835
FFSU,CO,00517,4201,25,2010,2,HYDROXYZIN,,true,,,,,4/1,04/01/2010,39.0646,-105.3272,"(39.0646, -105.3272)",00517420125
MCOU,PA,67767,0142,05,2010,3,Bupropion,7595,false,261,11904.81,11785.51,119.3,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",67767014205
MCOU,XX,00781,2672,02,2010,2,CALCIUM AC,215916,false,1214,136075.99,135977.99,98,4/1,04/01/2010,,,,00781267202
FFSU,DC,00574,2008,02,2010,1,NYSTOP 100,,true,,,,,1/1,01/01/2010,38.8964,-77.0262,"(38.8964, -77.0262)",00574200802
FFSU,KY,00186,0330,01,2010,4,XYLOCAINE,55,false,43,664.01,664.01,0,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00186033001
FFSU,XX,00781,2258,01,2010,3,DICLOXACIL,38830,false,1080,29511.58,28724.34,787.24,7/1,07/01/2010,,,,00781225801
MCOU,VA,65862,0015,01,2010,4,AMOXICILLI,1915,false,95,870.64,870.64,0,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",65862001501
MCOU,XX,00093,1389,43,2010,3,CROMOLYN 4,21059,false,2120,34497.08,34411.8,85.28,7/1,07/01/2010,,,,00093138943
FFSU,OR,54458,0990,10,2010,1,PAROXETINE,1400,false,38,184,184,0,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",54458099010
MCOU,OR,00527,1345,10,2010,3,LEVOTHYROX,22152,false,700,4092.42,4092.42,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00527134510
MCOU,PA,00071,1015,68,2010,4,Lyrica (pr,13685,false,183,32865.67,31019.06,1846.61,10/1,10/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00071101568
MCOU,KY,00074,3727,13,2010,3,SYNTHROID,,true,,,,,7/1,07/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00074372713
FFSU,XX,51552,0480,02,2010,3,CLONIDINE,1.606,false,17,5069.15,1653.45,3415.7,7/1,07/01/2010,,,,51552048002
FFSU,DC,00071,0158,23,2010,1,LIPITOR 80,13848,false,468,61686.99,61686.99,0,1/1,01/01/2010,38.8964,-77.0262,"(38.8964, -77.0262)",00071015823
MCOU,OR,00603,0268,21,2010,4,Q-NOL EX S,21693,false,218,814.57,814.57,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00603026821
MCOU,XX,00037,0431,01,2010,2,FELBATOL 6,31081,false,233,75954.6,69926.32,6028.28,4/1,04/01/2010,,,,00037043101
FFSU,KY,00173,0697,00,2010,1,ADVAIR DIS,152280,false,2538,679636.08,677435.71,2200.37,1/1,01/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00173069700
MCOU,OR,00185,0025,01,2010,3,LISINOPRIL,1722,false,58,321.06,321.06,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00185002501
FFSU,XX,08880,9505,02,2010,2,THERMAZENE,4965,false,202,2074.13,2047,27.13,4/1,04/01/2010,,,,08880950502
FFSU,GA,00517,5023,25,2010,4,SOD ACETAT,1915,false,21,172.35,172.35,0,10/1,10/01/2010,32.9866,-83.6487,"(32.9866, -83.6487)",00517502325
FFSU,XX,00264,1510,32,2010,4,5% DEXTROS,274194.468,false,855,20292.97,20183.4,109.57,10/1,10/01/2010,,,,00264151032
FFSU,TN,68180,0353,06,2010,4,SERTRALINE,3963,false,107,819.6,819.6,0,10/1,10/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",68180035306
MCOU,NV,00085,1519,01,2010,4,TEMODAR R,,true,,,,,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00085151901
FFSU,KY,55111,0682,05,2010,4,IBUPROFEN,53462,false,1214,7402.05,7395.99,6.06,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",55111068205
FFSU,NV,00052,0261,06,2010,4,DESOGEN (D,,true,,,,,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00052026106
MCOU,PA,65162,0554,10,2010,3,DEMECLOCYC,,true,,,,,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",65162055410
FFSU,XX,68645,0210,54,2010,1,GLYBURIDE,50114,false,1092,6689.86,6384.66,305.2,1/1,01/01/2010,,,,68645021054
MCOU,XX,00093,0150,01,2010,4,ACETAMINOP,95578.7,false,2833,19733.72,19420.41,313.31,10/1,10/01/2010,,,,00093015001
MCOU,PA,00536,4046,10,2010,3,MULTIVITAM,93069,false,3042,5282.76,5282.76,0,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00536404610
MCOU,XX,00093,4030,01,2010,3,INDOMETHAC,66366,false,1306,26748.35,26537.58,210.77,7/1,07/01/2010,,,,00093403001
MCOU,XX,00006,0464,05,2010,3,EMEND 40MG,21,false,13,603.16,600.16,3,7/1,07/01/2010,,,,00006046405
FFSU,XX,00051,8425,30,2010,4,ANDROGEL2.,87267.5,false,967,298028.17,292615.54,5412.63,10/1,10/01/2010,,,,00051842530
MCOU,OR,12496,1306,02,2010,3,SUBOXONE 8,27781,false,677,168502.81,168502.81,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",12496130602
FFSU,KY,10019,0016,81,2010,2,GLYCOPYRRO,92,false,40,221.38,221.38,0,4/1,04/01/2010,37.669,-84.6514,"(37.669, -84.6514)",10019001681
FFSU,TN,00228,2666,11,2010,2,GABAPENTIN,130415,false,1547,20792.05,20715.67,76.38,4/1,04/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00228266611
FFSU,TN,00172,3760,80,2010,4,LISINOPRIL,23551,false,653,3637.49,3637.49,0,10/1,10/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00172376080
FFSU,NV,00006,0031,44,2010,3,FOSAMAX ON,,true,,,,,7/1,07/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00006003144
FFSU,XX,00338,0049,04,2010,3,SODIUM CHL,34001264.424,false,23555,865470.9,845328.79,20142.11,7/1,07/01/2010,,,,00338004904
FFSU,IN,00009,4541,02,2010,1,DETROL 1MG,2169.8,false,41,4617.02,4015.5,601.52,1/1,01/01/2010,39.8647,-86.2604,"(39.8647, -86.2604)",00009454102
FFSU,KY,50458,0586,01,2010,4,CONCERTA,201829,false,5486,1074713.87,1050532.31,24181.56,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",50458058601
MCOU,XX,00536,4678,01,2010,2,VITAMIN B-,4754,false,102,219.18,210.18,9,4/1,04/01/2010,,,,00536467801
FFSU,XX,59762,1540,02,2010,1,AMLODIPINE,381937.86,false,11781,115705.26,113394.48,2310.78,1/1,01/01/2010,,,,59762154002
FFSU,XX,00409,4887,50,2010,3,WATER FOR,172078.43,false,879,32924.83,31206.26,1718.57,7/1,07/01/2010,,,,00409488750
MCOU,XX,00517,0130,05,2010,2,CYANOCOBAL,6872.016,false,391,1191,1149.68,41.32,4/1,04/01/2010,,,,00517013005
MCOU,XX,45802,0758,30,2010,4,PROMETHAZI,21112,false,2662,27138.12,26872.87,265.25,10/1,10/01/2010,,,,45802075830
MCOU,XX,00904,7734,57,2010,4,MICONAZOLE,12089.7,false,266,2056.48,2053.48,3,10/1,10/01/2010,,,,00904773457
FFSU,NV,00781,1405,01,2010,3,LORAZEPAM,2937,false,70,595.96,578,17.96,7/1,07/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00781140501
MCOU,VA,51672,4111,03,2010,3,PHENYTOIN,15921,false,152,3666.33,3666.33,0,7/1,07/01/2010,37.768,-78.2057,"(37.768, -78.2057)",51672411103
FFSU,XX,68462,0188,01,2010,2,NAPROXEN 2,361956,false,8259,68363.4,66889.45,1473.95,4/1,04/01/2010,,,,68462018801
FFSU,IN,58281,0563,01,2010,4,LIORESAL I,2725,false,80,197760.4,195128.09,2632.31,10/1,10/01/2010,39.8647,-86.2604,"(39.8647, -86.2604)",58281056301
FFSU,OR,00172,5728,60,2010,4,FAMOTIDINE,6965,false,139,1136.06,1117.56,18.5,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00172572860
FFSU,CO,44206,0300,10,2010,4,RHOPHYLAC,,true,,,,,10/1,10/01/2010,39.0646,-105.3272,"(39.0646, -105.3272)",44206030010
MCOU,XX,00172,4366,60,2010,3,LABETOLOL,56123,false,751,18284.28,18032.2,252.08,7/1,07/01/2010,,,,00172436660
FFSU,OR,63481,0687,06,2010,2,LIDODERM (,12124,false,304,80515.73,73256.29,7259.44,4/1,04/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",63481068706
FFSU,NV,00517,3810,25,2010,4,AMINOPHYLL,,true,,,,,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00517381025
